active_mode,assessment_status,attempted_capture,backlash,biosphere,boundary_uncertainty,budget_exhausted,case_comparator,cohort,command_audit,command_policy,command_support,controller,cooperation_rate,curtailment_factor,defective_rate,effective_audit,effective_capture,effective_mode,effective_policy,effective_support,environment_seed,episode,estimated_cr,estimated_response_steps,evidence_status,execution_semantics,institution,irreversible,justice,master_seed,nominal_cost,normal_release_streak,observed_at_step,observed_pressure,observed_trend,pending_due_step,pending_effect_count,pending_mode,pending_transition_count,perceived_improvement,performative_gap,phase,precaution_release_streak,pressure,pressure_before,projected_boundary_margin,projected_braking_steps_met,projected_final_budget,projected_max_pressure,projected_next_pressure_upper,projected_total_cost,projection_mode,projection_passes,projection_reasons,public_forecast_checked,public_forecast_miss,public_forecast_overshoot,reason,release_streak,remaining_budget,requested_mode,response_status,scenario,selected_plan_mode,step_cost,t,trigger,true_boundary,trust,unknown_streak
2,no_candidate_plan_within_declared_model,0.725715467,0.000158025,0.783404557,0.24,0,,primary,0.84,0.62,0.66,sustained_reserve,0.17961205,1.0,0.82038795,0.36,0.195497957,0,0.14,0.18,14507246535438184655,0,-1.022324541,13.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.578621723,0,0.66501214,503,0.021,0,6,0.415380246,0.030088011,,4,,0,0.0,0.436411395,evaluation,0,0.445436105,0.421005937,-0.212627836,0,1.876,0.968392516,0.496268257,2.0922,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.9472,2,available,closer_hidden_boundary,,0.021,6,sustained_reserve,0.696521939,0.647282796,0
2,plan_found_within_declared_model,0.228411609,0.000931458,0.779843695,0.24,0,,primary,0.96,0.74,0.78,sustained_reserve,0.568656213,1.0,0.431343787,0.48,0.05867254,1,0.26,0.3,14507246535438184655,0,59.958988234,13.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.575543039,0,0.666817199,503,0.0342,0,7,0.363988042,0.005643947,,4,,0,0.051392204,0.165458674,evaluation,0,0.454140756,0.445436105,0.322000851,6,1.7776,0.433763829,0.416831989,2.1696,2,1,,1,0,0.0,lowest_passing_constant_mode_with_v03_reserve_floor,1,3.913,2,available,closer_hidden_boundary,2,0.0342,7,sustained_reserve,0.696521939,0.649954166,0
2,no_candidate_plan_within_declared_model,0.189071813,0.0,0.776808888,0.24,0,,primary,0.96,0.86,0.82,sustained_reserve,0.65775682,1.0,0.34224318,0.6,0.0462664,2,0.38,0.42,14507246535438184655,0,20.300642795,12.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.573437679,0,0.66995253,503,0.0474,0,8,0.390569832,0.0119253,,4,,0,0.0,0.213197209,evaluation,0,0.464620742,0.454140756,0.146687654,0,1.6792,0.609077026,0.452095132,2.2338,2,0,final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,3.8656,2,available,closer_hidden_boundary,,0.0474,8,sustained_reserve,0.696521939,0.654420562,0
2,no_candidate_plan_within_declared_model,0.080491245,0.0,0.775559948,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.909322554,1.0,0.090677446,0.72,0.018756577,2,0.5,0.54,14507246535438184655,0,5.070279306,11.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.573075465,0,0.675230042,503,0.0606,0,9,0.43369665,0.021285755,,4,,0,0.0,0.144564492,evaluation,0,0.472986089,0.464620742,-0.249190093,0,1.5808,1.004954773,0.506982405,2.2848,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.805,2,available,closer_hidden_boundary,,0.0606,9,sustained_reserve,0.696521939,0.662501068,0
2,no_candidate_plan_within_declared_model,0.050967035,0.0,0.774217455,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.949784877,1.0,0.050215123,0.84,0.011305987,2,0.62,0.66,14507246535438184655,0,5.189840515,10.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.573368402,0,0.682071557,503,0.0738,0,10,0.454524429,0.021148362,,4,,0,0.0,0.128620521,evaluation,0,0.475160493,0.472986089,-0.398420445,0,1.4824,1.154185125,0.530072791,2.3226,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.7312,2,available,closer_hidden_boundary,,0.0738,10,sustained_reserve,0.696521939,0.672774138,0
2,no_candidate_plan_within_declared_model,0.679711523,0.0,0.77334583,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.72094282,1.0,0.27905718,0.96,0.143522028,2,0.74,0.78,14507246535438184655,0,1.417437125,9.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.569703961,0,0.690568204,503,0.087,0,11,0.495012351,0.02695023,,4,,0,0.0,0.15422899,evaluation,0,0.470619133,0.475160493,-0.713453197,0,1.384,1.469217877,0.578762581,2.3472,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.6442,2,available,closer_hidden_boundary,,0.087,11,sustained_reserve,0.696521939,0.683361471,0
2,no_candidate_plan_within_declared_model,0.059582027,0.0,0.775025714,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.931218357,1.0,0.068781643,0.96,0.012456453,2,0.86,0.82,14507246535438184655,0,95.998169597,8.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.571828287,0,0.702036668,503,0.0954,0,12,0.411771086,-0.006107218,,4,,0,0.083241265,-0.037904817,evaluation,0,0.455956943,0.470619133,0.024266831,0,1.2856,0.731497849,0.464863868,2.3586,2,0,final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,3.5488,2,available,closer_hidden_boundary,,0.0954,12,sustained_reserve,0.696521939,0.699382072,0
2,no_candidate_plan_within_declared_model,0.12013447,0.0,0.777438022,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.896617231,1.0,0.103382769,0.96,0.024978941,2,0.91,0.82,14507246535438184655,0,34.174682046,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.573956215,0,0.713626778,503,0.0984,0,13,0.452214553,0.007857987,,4,,0,0.0,0.132669899,evaluation,0,0.434445585,0.455956943,-0.493841567,0,1.1872,1.249606247,0.52377254,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,3.4504,2,available,closer_hidden_boundary,,0.0984,13,sustained_reserve,0.696521939,0.713967688,0
2,no_candidate_plan_within_declared_model,0.057073962,0.0,0.779556915,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.967989032,1.0,0.032010968,0.96,0.01184369,2,0.91,0.82,14507246535438184655,0,88.585080588,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.576408126,0,0.72465768,503,0.0984,0,14,0.441216898,0.002201295,,4,,0,0.010997655,0.101855161,evaluation,0,0.412622851,0.434445585,-0.407083286,0,1.0888,1.162847966,0.509618192,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.352,2,available,closer_hidden_boundary,,0.0984,14,sustained_reserve,0.696521939,0.728664114,0
2,plan_found_within_declared_model,1.000038943,0.0,0.776235778,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.530513621,1.0,0.469486379,0.96,0.207134058,2,0.91,0.82,14507246535438184655,0,123.52443903,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.569950395,0,0.730550306,503,0.0984,0,15,0.318929143,-0.03514542,,4,,0,0.122287755,-0.068438422,evaluation,0,0.409723234,0.412622851,0.396835537,6,0.9904,0.358929143,0.349983723,2.3616,2,1,,1,0,0.0,lowest_passing_constant_mode_with_v03_reserve_floor,1,3.2536,2,available,closer_hidden_boundary,2,0.0984,15,sustained_reserve,0.696521939,0.739464769,0
2,no_candidate_plan_within_declared_model,0.166686777,0.0,0.777051596,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.879120761,1.0,0.120879239,0.96,0.034490645,2,0.91,0.82,14507246535438184655,0,19.547135196,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.57143967,0,0.740539071,503,0.0984,0,16,0.442749457,0.0125443,,4,,0,0.0,0.134612874,evaluation,0,0.399071965,0.409723234,-0.656847972,0,0.892,1.412612652,0.521493756,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,1,0.092765733,loss_limiting_emergency_request_no_candidate_within_declared_model,2,3.1552,2,available,closer_hidden_boundary,,0.0984,16,sustained_reserve,0.696521939,0.752877071,0
2,no_candidate_plan_within_declared_model,0.058531293,0.0,0.777693065,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.913754828,1.0,0.086245172,0.96,0.012090739,2,0.91,0.82,14507246535438184655,0,121.020104707,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.573909874,0,0.750623882,503,0.0984,0,17,0.327694313,-0.025735533,,4,,0,0.115055143,-0.100267336,evaluation,0,0.392155005,0.399071965,0.37692316,0,0.7936,0.37884152,0.36815878,2.3616,2,0,final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.0568,2,available,closer_hidden_boundary,,0.0984,17,sustained_reserve,0.696521939,0.76816289,0
2,no_candidate_plan_within_declared_model,0,0.0,0.780340682,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,14507246535438184655,0,109.856356121,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.57759348,0,0.761879595,503,0.0984,0,18,0.366767434,-0.006292937,,4,,0,0.0,0.12,evaluation,0,0.3847251,0.392155005,-0.128772263,0,0.6952,0.884536943,0.426674496,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,2.9584,2,available,closer_hidden_boundary,,0.0984,18,sustained_reserve,0.696521939,0.782894098,0
2,no_candidate_plan_within_declared_model,0.057073962,0.0,0.780483606,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.967989032,1.0,0.032010968,0.96,0.011747236,2,0.91,0.82,14507246535438184655,0,118.814720418,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.58001242,0,0.771123571,503,0.0984,0,19,0.335413158,-0.013811338,,4,,0,0.031354275,0.061141921,evaluation,0,0.364485269,0.3847251,0.083023645,0,0.5968,0.672741035,0.38780182,2.3616,2,0,final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,2.86,2,available,closer_hidden_boundary,,0.0984,19,sustained_reserve,0.696521939,0.796888635,0
2,no_candidate_plan_within_declared_model,0,0.0,0.782822759,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,14507246535438184655,0,108.421376436,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.58385766,0,0.781965412,503,0.0984,0,20,0.371789862,0.001245074,,4,,0,0.0,0.12,evaluation,0,0.35609377,0.364485269,-0.314706964,0,0.4984,1.070471644,0.439234937,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.7616,2,available,closer_hidden_boundary,,0.0984,20,sustained_reserve,0.696521939,0.811343927,0
2,no_candidate_plan_within_declared_model,0.243254476,0.0,0.785391428,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.788994652,1.0,0.211005348,0.96,0.049898644,2,0.91,0.82,14507246535438184655,0,118.718790403,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.586543059,0,0.793281966,503,0.0984,0,21,0.335748914,-0.009940733,,4,,0,0.036040949,0.072589211,evaluation,0,0.353126117,0.35609377,-0.010206649,0,0.4,0.765971329,0.392008181,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,2.6632,2,available,closer_hidden_boundary,,0.0984,21,sustained_reserve,0.696521939,0.82625217,0
2,no_candidate_plan_within_declared_model,1.440663471,0.0,0.781006255,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.489525261,1.0,0.510474739,0.96,0.294960969,2,0.91,0.82,14507246535438184655,0,133.110394071,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.577370419,0,0.797029014,503,0.0984,0,22,0.285378301,-0.022069697,,4,,0,0.050370613,0.080562399,evaluation,0,0.35249332,0.353126117,0.331259101,0,0.3016,0.424505579,0.329508604,2.3616,2,0,final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,2.5648,2,available,closer_hidden_boundary,,0.0984,22,sustained_reserve,0.696521939,0.833894524,0
2,plan_found_within_declared_model,0.240309853,0.0,0.780985889,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.802778651,1.0,0.197221349,0.96,0.049170029,2,0.91,0.82,14507246535438184655,0,147.133911836,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.57926891,0,0.806283811,503,0.0984,0,23,0.236295989,-0.030173481,,4,,0,0.049082312,0.045020256,evaluation,0,0.348436007,0.35249332,0.479468691,6,0.2032,0.276295989,0.272322507,2.3616,2,1,,1,0,0.0,lowest_passing_constant_mode_with_v03_reserve_floor,0,2.4664,2,available,closer_hidden_boundary,2,0.0984,23,sustained_reserve,0.696521939,0.847765405,0
2,no_candidate_plan_within_declared_model,0.016549114,0.0,0.783910929,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.955668858,1.0,0.044331142,0.96,0.00338088,2,0.91,0.82,14507246535438184655,0,43.924469715,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.583990454,0,0.817684372,503,0.0984,0,24,0.335517764,0.008645096,,4,,0,0.0,0.124721534,evaluation,0,0.341680596,0.348436007,-0.456035382,0,0.1048,1.211800062,0.41036286,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.063195257,loss_limiting_emergency_request_no_candidate_within_declared_model,1,2.368,2,available,closer_hidden_boundary,,0.0984,24,sustained_reserve,0.696521939,0.862507218,0
2,no_candidate_plan_within_declared_model,0.89811928,0.0,0.782698413,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.591989248,1.0,0.408010752,0.96,0.183130393,2,0.91,0.82,14507246535438184655,0,120.453166985,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.58074001,0,0.824782881,503,0.0984,0,25,0.32708049,0.003520385,,4,,0,0.008437274,0.151416685,evaluation,0,0.343604519,0.341680596,-0.324605045,0,0.0064,1.080369725,0.396800875,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,2.2696,2,available,closer_hidden_boundary,,0.0984,25,sustained_reserve,0.696521939,0.872502825,0
2,no_candidate_plan_within_declared_model,0.066218194,0.0,0.783246642,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.928749693,1.0,0.071250307,0.96,0.013486169,2,0.91,0.82,14507246535438184655,0,127.92282921,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.584481856,0,0.834355613,503,0.0984,0,26,0.303534778,-0.004599444,,4,,0,0.023545712,0.081537252,evaluation,0,0.333827533,0.343604519,-0.131707823,0,0.0,0.887472503,0.365135333,2.2696,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.1712,2,available,closer_hidden_boundary,,0.0984,26,sustained_reserve,0.696521939,0.886456719,0
2,no_candidate_plan_within_declared_model,0.006502211,0.0,0.784954221,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.984386003,1.0,0.015613997,0.96,0.001322143,2,0.91,0.82,14507246535438184655,0,129.390713479,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.589147346,0,0.844566791,503,0.0984,0,27,0.298397183,-0.00476089,,4,,0,0.005137595,0.111553887,evaluation,0,0.319726362,0.333827533,-0.149995544,0,0.0,0.905760224,0.359836293,2.1712,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,2.0728,2,available,closer_hidden_boundary,,0.0984,27,sustained_reserve,0.696521939,0.900581464,0
2,no_candidate_plan_within_declared_model,0.058531293,0.0,0.788339747,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.913754828,1.0,0.086245172,0.96,0.011881379,2,0.91,0.82,14507246535438184655,0,42.341165809,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.594429659,0,0.856202624,503,0.0984,0,28,0.339011585,0.008851698,,4,,0,0.0,0.12984295,evaluation,0,0.311965647,0.319726362,-0.544612045,0,0.0,1.300376725,0.414063283,2.0728,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,1.9744,2,available,closer_hidden_boundary,,0.0984,28,sustained_reserve,0.696521939,0.915344998,0
2,no_candidate_plan_within_declared_model,0.017441584,0.0,0.788770986,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.95345426,1.0,0.04654574,0.96,0.003533656,2,0.91,0.82,14507246535438184655,0,121.909548823,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.598915546,0,0.865494493,503,0.0984,0,29,0.324581259,0.001867091,,4,,0,0.014430326,0.09644267,evaluation,0,0.302851222,0.311965647,-0.389851149,0,0.0,1.145615829,0.39264835,1.9744,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.876,2,available,closer_hidden_boundary,,0.0984,29,sustained_reserve,0.696521939,0.929019039,0
2,no_candidate_plan_within_declared_model,0.279114678,0.0,0.788240551,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.793942147,1.0,0.206057853,0.96,0.056461338,2,0.91,0.82,14507246535438184655,0,66.557965198,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.601401166,0,0.873940531,503,0.0984,0,30,0.339972937,0.005924467,,4,,0,0.0,0.145211981,evaluation,0,0.292416853,0.302851222,-0.529919857,0,0.0,1.285684537,0.412097404,1.876,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,1.7776,2,available,closer_hidden_boundary,,0.0984,30,sustained_reserve,0.696521939,0.941085254,0
2,no_candidate_plan_within_declared_model,0.831072044,0.0,0.785023289,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.685242194,1.0,0.314757806,0.96,0.167880073,2,0.91,0.82,14507246535438184655,0,135.787938173,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.598769628,0,0.879284297,503,0.0984,0,31,0.276006896,-0.015042685,,4,,0,0.063966041,0.030310675,evaluation,0,0.295191897,0.292416853,0.009957842,0,0.0,0.745806838,0.327164211,1.7776,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,1.6792,2,available,closer_hidden_boundary,,0.0984,31,sustained_reserve,0.696521939,0.951496476,0
2,no_candidate_plan_within_declared_model,0.059875632,0.0,0.787143922,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.9624902,1.0,0.0375098,0.96,0.012084435,2,0.91,0.82,14507246535438184655,0,146.792388568,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.604006071,0,0.889561348,503,0.0984,0,32,0.23749132,-0.022084553,,4,,0,0.038515576,0.047501778,evaluation,0,0.287868785,0.295191897,0.190178234,0,0.0,0.565586446,0.281606767,1.6792,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.5808,2,available,closer_hidden_boundary,,0.0984,32,sustained_reserve,0.696521939,0.966340488,0
2,no_candidate_plan_within_declared_model,0.00280167,0.0,0.790306399,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.994501168,1.0,0.005498832,0.96,0.000564489,2,0.91,0.82,14507246535438184655,0,144.353764604,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.610178842,0,0.900529551,503,0.0984,0,33,0.246026504,-0.012898632,,4,,0,0.0,0.120682459,evaluation,0,0.273771166,0.287868785,-0.066119053,0,0.0,0.821883733,0.299327872,1.5808,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,1.4824,2,available,closer_hidden_boundary,,0.0984,33,sustained_reserve,0.696521939,0.980866941,0
